,Date,Time,Cobalt (GT),Tin Oxide (CO),Non-metallic Hydrocarbons (GT),Benzene (GT),Titania (NMHC),Nitrogen Oxide (GT),Tungsten Oxide (NOx),Nitric Oxide (GT),Tungsten Oxide (NO2),Indium Oxide (O3),Temperature (C),Relative Humidity (%),Absolute Humidity (%)
7022,28/12/2004,08.00.00,,1358.0,,15.3,1158.0,,529.0,,1537.0,1326.0,9.3,77.0,90.18
7023,28/12/2004,09.00.00,,1456.0,,23.4,1389.0,,443.0,,1808.0,1504.0,9.1,77.1,89.47
7024,28/12/2004,10.00.00,,1274.0,,15.3,1159.0,,545.0,,1493.0,1326.0,10.6,67.9,86.66
7025,28/12/2004,11.00.00,,1092.0,,9.2,946.0,,691.0,,1234.0,1043.0,12.7,56.7,83.04
7026,28/12/2004,12.00.00,,1111.0,,10.4,993.0,,662.0,,1287.0,1058.0,13.0,53.9,80.28999999999999
7027,28/12/2004,13.00.00,,1177.0,,14.8,1143.0,,574.0,,1443.0,1205.0,13.9,49.0,77.27000000000001
7028,28/12/2004,14.00.00,,1199.0,,14.6,1138.0,,581.0,,1452.0,1203.0,14.4,49.2,80.27
7029,28/12/2004,15.00.00,,1121.0,,10.7,1003.0,,656.0,,1323.0,1058.0,14.3,48.6,79.0
7030,28/12/2004,16.00.00,,1252.0,,15.5,1164.0,,559.0,,1474.0,1257.0,13.6,52.8,81.77
7031,28/12/2004,17.00.00,,1233.0,,14.9,1144.0,,575.0,,1436.0,1271.0,13.1,54.3,81.67
7032,28/12/2004,18.00.00,,1215.0,,12.4,1063.0,,616.0,,1370.0,1214.0,12.4,59.3,85.3
7033,28/12/2004,19.00.00,,1193.0,,11.2,1020.0,,645.0,,1340.0,1135.0,12.1,61.5,86.77
7034,28/12/2004,20.00.00,,1195.0,,11.3,1026.0,,637.0,,1342.0,1150.0,12.0,60.8,85.2
7035,28/12/2004,21.00.00,,1301.0,,12.9,1080.0,,579.0,,1435.0,1248.0,11.0,73.8,96.77
7036,28/12/2004,22.00.00,,1126.0,,6.4,828.0,,722.0,,1250.0,955.0,9.6,82.9,99.0
7037,28/12/2004,23.00.00,,1013.0,,3.6,687.0,,872.0,,1135.0,726.0,8.6,83.5,93.72
7038,29/12/2004,00.00.00,,982.0,,2.9,645.0,,922.0,,1107.0,708.0,8.7,83.0,93.93
7039,29/12/2004,01.00.00,,970.0,,2.8,642.0,,922.0,,1107.0,704.0,8.8,81.2,92.14
7040,29/12/2004,02.00.00,,959.0,,2.8,637.0,,958.0,,1107.0,667.0,8.9,79.0,90.32
7041,29/12/2004,03.00.00,,925.0,,2.2,598.0,,978.0,,1079.0,662.0,9.0,76.5,88.28
7042,29/12/2004,04.00.00,,847.0,,1.0,502.0,,1198.0,,1020.0,508.0,9.0,75.8,87.21
7043,29/12/2004,05.00.00,,885.0,,1.4,534.0,,1144.0,,1036.0,529.0,9.1,73.9,85.76
7044,29/12/2004,06.00.00,,883.0,,1.6,549.0,,1019.0,,1025.0,607.0,9.4,70.9,83.86
7045,29/12/2004,07.00.00,,892.0,,2.0,587.0,,1070.0,,1041.0,623.0,10.1,65.9,81.47999999999999
7046,29/12/2004,08.00.00,,970.0,,3.4,678.0,,916.0,,1101.0,732.0,10.1,64.6,79.67
7047,29/12/2004,09.00.00,,904.0,,2.9,644.0,,949.0,,1036.0,697.0,9.3,64.7,75.75
7048,29/12/2004,10.00.00,,919.0,,3.0,652.0,,953.0,,1045.0,712.0,9.9,61.3,74.99
7049,29/12/2004,11.00.00,,929.0,,3.3,668.0,,937.0,,1054.0,696.0,10.6,59.9,76.74
7050,29/12/2004,12.00.00,,938.0,,4.3,729.0,,874.0,,1060.0,702.0,11.1,55.3,73.25
7051,29/12/2004,13.00.00,,971.0,,5.5,786.0,,812.0,,1086.0,796.0,12.0,49.3,69.0
7052,29/12/2004,14.00.00,,914.0,,4.5,739.0,,870.0,,1025.0,714.0,11.6,46.8,63.970000000000006
7053,29/12/2004,15.00.00,,892.0,,4.1,719.0,,918.0,,1019.0,635.0,12.0,44.0,61.69
7054,29/12/2004,16.00.00,,913.0,,4.5,735.0,,905.0,,1024.0,706.0,11.8,44.3,61.41
7055,29/12/2004,17.00.00,,928.0,,4.9,759.0,,871.0,,1040.0,775.0,11.3,45.4,60.629999999999995
7056,29/12/2004,18.00.00,,1035.0,,9.0,941.0,,734.0,,1175.0,965.0,11.3,44.1,59.089999999999996
7057,29/12/2004,19.00.00,,1033.0,,9.0,939.0,,729.0,,1159.0,979.0,11.2,45.1,59.709999999999994
7058,29/12/2004,20.00.00,,990.0,,7.2,865.0,,764.0,,1130.0,902.0,10.8,47.3,61.22
7059,29/12/2004,21.00.00,,934.0,,4.7,750.0,,891.0,,1035.0,798.0,10.7,47.7,61.27
7060,29/12/2004,22.00.00,,881.0,,3.3,670.0,,979.0,,978.0,697.0,10.5,46.9,59.56
7061,29/12/2004,23.00.00,,855.0,,2.7,631.0,,1033.0,,932.0,626.0,10.2,45.4,56.32
7062,30/12/2004,00.00.00,,832.0,,2.2,598.0,,1122.0,,912.0,537.0,9.7,46.0,55.46
7063,30/12/2004,01.00.00,,848.0,,2.8,639.0,,1057.0,,929.0,574.0,9.8,45.2,54.89000000000001
7064,30/12/2004,02.00.00,,806.0,,1.8,567.0,,1163.0,,878.0,490.0,9.4,45.4,53.55
7065,30/12/2004,03.00.00,,796.0,,1.5,545.0,,1210.0,,853.0,450.0,9.3,44.0,51.53
7066,30/12/2004,04.00.00,,777.0,,0.9,493.0,,1247.0,,828.0,438.0,8.8,45.2,51.339999999999996
7067,30/12/2004,05.00.00,,785.0,,1.1,505.0,,1226.0,,829.0,428.0,8.7,45.6,51.28
7068,30/12/2004,06.00.00,,766.0,,0.7,470.0,,1317.0,,810.0,404.0,8.5,44.8,49.8
7069,30/12/2004,07.00.00,,808.0,,1.4,534.0,,1243.0,,853.0,480.0,8.7,43.4,49.05
7070,30/12/2004,08.00.00,,975.0,,6.2,822.0,,852.0,,1049.0,876.0,8.5,43.6,48.65
7071,30/12/2004,09.00.00,,943.0,,6.1,816.0,,828.0,,1033.0,868.0,8.8,42.0,47.73
7072,30/12/2004,10.00.00,,886.0,,5.0,764.0,,920.0,,946.0,740.0,10.8,35.1,45.49
7073,30/12/2004,11.00.00,,861.0,,4.1,716.0,,973.0,,921.0,628.0,11.7,34.4,47.12
7074,30/12/2004,12.00.00,,881.0,,4.4,734.0,,961.0,,925.0,636.0,12.6,31.7,46.129999999999995
7075,30/12/2004,13.00.00,,855.0,,4.6,741.0,,965.0,,901.0,616.0,12.5,30.3,43.669999999999995
7076,30/12/2004,14.00.00,,855.0,,4.3,725.0,,983.0,,898.0,613.0,11.4,32.8,44.24
7077,30/12/2004,15.00.00,,844.0,,3.6,689.0,,1040.0,,867.0,545.0,12.1,31.1,43.830000000000005
7078,30/12/2004,16.00.00,,900.0,,5.6,794.0,,906.0,,930.0,710.0,12.3,29.7,42.26
7079,30/12/2004,17.00.00,,883.0,,4.8,751.0,,962.0,,922.0,661.0,9.8,36.4,44.14
7080,30/12/2004,18.00.00,,994.0,,8.1,903.0,,781.0,,1079.0,922.0,9.3,40.8,47.81
7081,30/12/2004,19.00.00,,927.0,,5.2,774.0,,883.0,,976.0,755.0,8.6,45.1,50.38
7082,30/12/2004,20.00.00,,1078.0,,10.2,987.0,,718.0,,1152.0,1015.0,9.3,41.7,48.84
7083,30/12/2004,21.00.00,,952.0,,5.5,788.0,,849.0,,1018.0,876.0,8.7,44.3,49.980000000000004
7084,30/12/2004,22.00.00,,882.0,,3.1,660.0,,991.0,,922.0,727.0,8.0,47.6,51.129999999999995
7085,30/12/2004,23.00.00,,924.0,,4.2,724.0,,946.0,,969.0,781.0,7.7,47.2,49.75
7086,31/12/2004,00.00.00,,987.0,,6.2,823.0,,827.0,,1027.0,893.0,7.2,50.2,51.18000000000001
7087,31/12/2004,01.00.00,,930.0,,4.8,752.0,,889.0,,981.0,820.0,6.9,50.3,50.29
7088,31/12/2004,02.00.00,,861.0,,3.0,654.0,,995.0,,919.0,632.0,6.7,50.7,49.980000000000004
7089,31/12/2004,03.00.00,,783.0,,1.2,522.0,,1241.0,,832.0,458.0,7.6,46.4,48.69
7090,31/12/2004,04.00.00,,744.0,,0.4,431.0,,1539.0,,778.0,345.0,7.4,45.7,47.14
7091,31/12/2004,05.00.00,,753.0,,0.4,426.0,,1568.0,,792.0,337.0,6.9,49.3,49.13
7092,31/12/2004,06.00.00,,787.0,,0.6,452.0,,1400.0,,823.0,370.0,7.8,48.1,50.949999999999996
7093,31/12/2004,07.00.00,,820.0,,1.1,506.0,,1221.0,,871.0,466.0,8.1,47.8,51.57000000000001
7094,31/12/2004,08.00.00,,840.0,,1.6,552.0,,1152.0,,893.0,510.0,8.5,46.7,51.910000000000004
7095,31/12/2004,09.00.00,,897.0,,3.1,656.0,,953.0,,964.0,641.0,8.9,44.1,50.39
7096,31/12/2004,10.00.00,,989.0,,5.6,793.0,,815.0,,1052.0,862.0,9.4,42.5,50.38
7097,31/12/2004,11.00.00,,909.0,,4.5,737.0,,909.0,,941.0,753.0,10.8,36.3,47.12
7098,31/12/2004,12.00.00,,865.0,,3.8,697.0,,1002.0,,883.0,589.0,11.9,30.6,42.64
7099,31/12/2004,13.00.00,,924.0,,6.2,821.0,,899.0,,955.0,704.0,12.2,29.7,42.05
7100,31/12/2004,14.00.00,,912.0,,5.6,794.0,,885.0,,943.0,731.0,12.0,31.1,43.4
7101,31/12/2004,15.00.00,,872.0,,4.1,717.0,,991.0,,882.0,592.0,12.7,28.4,41.6
7102,31/12/2004,16.00.00,,917.0,,5.6,794.0,,907.0,,946.0,740.0,13.3,27.5,41.85
7103,31/12/2004,17.00.00,,962.0,,7.6,883.0,,818.0,,996.0,896.0,11.4,30.8,41.48
7104,31/12/2004,18.00.00,,932.0,,6.1,817.0,,883.0,,942.0,854.0,9.8,34.0,41.120000000000005
7105,31/12/2004,19.00.00,,930.0,,5.3,781.0,,933.0,,906.0,866.0,9.3,33.6,39.58
7106,31/12/2004,20.00.00,,962.0,,5.3,780.0,,919.0,,909.0,884.0,9.6,32.3,38.71
7107,31/12/2004,21.00.00,,974.0,,5.5,790.0,,915.0,,895.0,951.0,9.1,32.5,37.66
7108,31/12/2004,22.00.00,,1055.0,,5.6,791.0,,845.0,,936.0,1195.0,9.1,37.2,43.1
7109,31/12/2004,23.00.00,,1003.0,,4.6,744.0,,882.0,,899.0,1138.0,7.8,38.4,40.849999999999994
7110,01/01/2005,00.00.00,,1046.0,,4.2,724.0,,848.0,,898.0,1201.0,8.2,40.1,43.75
7111,01/01/2005,01.00.00,1.6,1275.0,,8.8,930.0,215.0,649.0,106.0,1024.0,1617.0,5.3,50.7,45.64
7112,01/01/2005,02.00.00,2.5,1173.0,,7.5,878.0,300.0,738.0,129.0,1002.0,1355.0,5.9,50.0,46.89
7113,01/01/2005,03.00.00,2.7,1163.0,,7.6,881.0,,748.0,,1001.0,1296.0,4.9,53.9,46.93
7114,01/01/2005,04.00.00,1.9,1054.0,,5.6,791.0,253.0,830.0,126.0,967.0,1131.0,4.3,55.3,46.5
7115,01/01/2005,05.00.00,1.4,1004.0,,4.8,753.0,181.0,879.0,106.0,942.0,1036.0,4.2,57.1,47.589999999999996
7116,01/01/2005,06.00.00,1.5,1001.0,,5.3,777.0,171.0,859.0,99.0,954.0,1009.0,3.5,58.3,46.36
7117,01/01/2005,07.00.00,1.4,974.0,,4.5,736.0,168.0,888.0,97.0,945.0,966.0,3.0,60.7,46.67
7118,01/01/2005,08.00.00,1.1,915.0,,3.0,653.0,169.0,973.0,94.0,905.0,901.0,2.6,63.2,47.21
7119,01/01/2005,09.00.00,1.0,939.0,,3.0,649.0,145.0,996.0,86.0,897.0,879.0,3.9,59.0,48.07
7120,01/01/2005,10.00.00,1.2,973.0,,4.7,748.0,190.0,878.0,97.0,968.0,991.0,4.7,57.2,49.32
7121,01/01/2005,11.00.00,1.7,1011.0,,5.4,782.0,225.0,846.0,113.0,992.0,1019.0,6.8,48.6,48.22
7122,01/01/2005,12.00.00,2.3,1097.0,,7.4,875.0,261.0,778.0,125.0,1080.0,1151.0,8.6,43.6,48.870000000000005
7123,01/01/2005,13.00.00,2.2,1149.0,,8.4,914.0,382.0,742.0,147.0,1072.0,1242.0,9.5,41.2,49.08
7124,01/01/2005,14.00.00,2.4,1117.0,,8.9,934.0,357.0,721.0,153.0,1075.0,1206.0,10.9,35.9,46.800000000000004
7125,01/01/2005,15.00.00,2.2,1085.0,,7.9,896.0,299.0,760.0,147.0,1049.0,1138.0,12.5,32.3,46.7
7126,01/01/2005,16.00.00,2.1,1102.0,,7.7,885.0,313.0,772.0,139.0,1051.0,1142.0,12.8,32.6,48.14
7127,01/01/2005,17.00.00,3.0,1281.0,,12.1,1053.0,510.0,659.0,165.0,1192.0,1438.0,10.9,39.7,51.66
7128,01/01/2005,18.00.00,4.7,1472.0,,16.6,1198.0,832.0,555.0,191.0,1344.0,1735.0,9.0,51.8,59.61
7129,01/01/2005,19.00.00,3.6,1328.0,,11.4,1029.0,622.0,637.0,172.0,1188.0,1611.0,8.1,54.1,58.81999999999999
7130,01/01/2005,20.00.00,2.5,1198.0,,7.9,897.0,402.0,720.0,151.0,1072.0,1436.0,7.8,54.6,57.86
7131,01/01/2005,21.00.00,2.3,1176.0,,8.1,905.0,334.0,718.0,137.0,1104.0,1389.0,6.2,59.6,56.98
7132,01/01/2005,22.00.00,2.1,1118.0,,6.4,830.0,295.0,765.0,130.0,1058.0,1313.0,5.7,59.9,55.230000000000004
7133,01/01/2005,23.00.00,1.7,1091.0,,5.2,773.0,222.0,820.0,115.0,1003.0,1232.0,5.6,59.7,54.63
7134,02/01/2005,00.00.00,1.8,1078.0,,5.2,775.0,230.0,809.0,112.0,1012.0,1195.0,4.7,62.9,54.24
7135,02/01/2005,01.00.00,1.6,1043.0,,4.3,726.0,195.0,875.0,105.0,972.0,1107.0,4.5,63.5,54.11
7136,02/01/2005,02.00.00,1.3,992.0,,3.6,685.0,167.0,916.0,96.0,963.0,1035.0,4.5,63.6,54.14
7137,02/01/2005,03.00.00,1.3,1004.0,,4.5,739.0,,868.0,,1004.0,1030.0,3.1,70.0,53.879999999999995
7138,02/01/2005,04.00.00,1.3,947.0,,3.3,673.0,148.0,929.0,87.0,974.0,929.0,3.2,68.3,53.1
7139,02/01/2005,05.00.00,1.1,923.0,,2.7,634.0,123.0,984.0,75.0,943.0,875.0,3.1,69.2,53.37
7140,02/01/2005,06.00.00,1.0,911.0,,2.4,613.0,148.0,992.0,82.0,934.0,861.0,2.4,71.9,52.88
7141,02/01/2005,07.00.00,1.0,924.0,,2.6,629.0,143.0,994.0,83.0,941.0,852.0,3.1,68.7,53.169999999999995
7142,02/01/2005,08.00.00,1.2,954.0,,3.4,674.0,180.0,940.0,88.0,981.0,891.0,2.1,73.1,52.89
7143,02/01/2005,09.00.00,1.3,960.0,,3.9,704.0,226.0,887.0,106.0,1003.0,947.0,3.3,68.2,53.459999999999994
7144,02/01/2005,10.00.00,1.6,1016.0,,4.9,760.0,254.0,835.0,112.0,1044.0,1016.0,4.1,65.8,54.510000000000005
7145,02/01/2005,11.00.00,2.2,1139.0,,7.5,879.0,372.0,753.0,141.0,1092.0,1201.0,6.6,56.6,55.279999999999994
7146,02/01/2005,12.00.00,2.2,1130.0,,7.1,860.0,379.0,752.0,148.0,1058.0,1218.0,8.0,51.2,55.16
7147,02/01/2005,13.00.00,2.8,1237.0,,9.6,962.0,478.0,685.0,171.0,1138.0,1385.0,10.3,44.9,56.120000000000005
7148,02/01/2005,14.00.00,2.1,1159.0,,6.5,837.0,344.0,742.0,160.0,1087.0,1311.0,12.3,41.7,59.61
7149,02/01/2005,15.00.00,1.6,1124.0,,5.5,790.0,258.0,791.0,137.0,1071.0,1206.0,13.5,41.3,63.42
7150,02/01/2005,16.00.00,2.8,1312.0,,10.5,998.0,474.0,640.0,167.0,1249.0,1473.0,13.4,43.1,66.0
7151,02/01/2005,17.00.00,2.6,1246.0,,8.9,936.0,438.0,665.0,164.0,1182.0,1460.0,9.9,53.3,65.03999999999999
7152,02/01/2005,18.00.00,2.8,1232.0,,8.8,931.0,451.0,674.0,166.0,1171.0,1627.0,8.9,54.6,62.260000000000005
7153,02/01/2005,19.00.00,2.9,1286.0,,10.5,996.0,473.0,644.0,167.0,1217.0,1827.0,8.9,54.8,62.44
7154,02/01/2005,20.00.00,3.4,1347.0,,13.0,1084.0,560.0,582.0,174.0,1290.0,2004.0,8.3,58.2,63.91
7155,02/01/2005,21.00.00,2.9,,,,,470.0,,160.0,,,,,
7156,02/01/2005,22.00.00,3.2,,,,,506.0,,169.0,,,,,
7157,02/01/2005,23.00.00,3.1,,,,,482.0,,162.0,,,,,
7158,03/01/2005,00.00.00,3.0,,,,,436.0,,149.0,,,,,
7159,03/01/2005,01.00.00,3.4,,,,,472.0,,158.0,,,,,
7160,03/01/2005,02.00.00,3.0,,,,,379.0,,143.0,,,,,
7161,03/01/2005,03.00.00,2.7,,,,,,,,,,,,
7162,03/01/2005,04.00.00,,,,,,286.0,,121.0,,,,,
7163,03/01/2005,05.00.00,1.1,,,,,155.0,,92.0,,,,,
7164,03/01/2005,06.00.00,1.4,,,,,264.0,,102.0,,,,,
7165,03/01/2005,07.00.00,1.8,,,,,366.0,,121.0,,,,,
7166,03/01/2005,08.00.00,3.6,,,,,622.0,,164.0,,,,,
7167,03/01/2005,09.00.00,3.1,,,,,551.0,,175.0,,,,,
7168,03/01/2005,10.00.00,1.9,,,,,349.0,,130.0,,,,,
7169,03/01/2005,11.00.00,1.7,,,,,285.0,,117.0,,,,,
7170,03/01/2005,12.00.00,1.7,,,,,265.0,,115.0,,,,,
7171,03/01/2005,13.00.00,1.6,,,,,222.0,,106.0,,,,,
7172,03/01/2005,14.00.00,1.6,,,,,237.0,,102.0,,,,,
7173,03/01/2005,15.00.00,1.7,,,,,294.0,,122.0,,,,,
7174,03/01/2005,16.00.00,2.2,,,,,329.0,,138.0,,,,,
7175,03/01/2005,17.00.00,3.3,,,,,487.0,,162.0,,,,,
7176,03/01/2005,18.00.00,3.9,,,,,604.0,,177.0,,,,,
7177,03/01/2005,19.00.00,5.0,,,,,728.0,,190.0,,,,,
7178,03/01/2005,20.00.00,4.2,,,,,653.0,,182.0,,,,,
7179,03/01/2005,21.00.00,3.2,,,,,509.0,,163.0,,,,,
7180,03/01/2005,22.00.00,1.7,,,,,277.0,,135.0,,,,,
7181,03/01/2005,23.00.00,1.5,,,,,268.0,,130.0,,,,,
7182,04/01/2005,00.00.00,1.3,,,,,193.0,,117.0,,,,,
7183,04/01/2005,01.00.00,1.2,,,,,167.0,,104.0,,,,,
7184,04/01/2005,02.00.00,1.3,,,,,159.0,,97.0,,,,,
7185,04/01/2005,03.00.00,0.8,,,,,,,,,,,,
7186,04/01/2005,04.00.00,0.6,,,,,89.0,,72.0,,,,,
7187,04/01/2005,05.00.00,0.8,,,,,97.0,,71.0,,,,,
7188,04/01/2005,06.00.00,0.9,,,,,182.0,,94.0,,,,,
7189,04/01/2005,07.00.00,1.1,,,,,262.0,,118.0,,,,,
7190,04/01/2005,08.00.00,3.4,,,,,561.0,,174.0,,,,,
7191,04/01/2005,09.00.00,3.6,,,,,540.0,,170.0,,,,,
7192,04/01/2005,10.00.00,3.1,,,,,480.0,,171.0,,,,,
7193,04/01/2005,11.00.00,3.3,,,,,608.0,,196.0,,,,,
7194,04/01/2005,12.00.00,3.4,,,,,584.0,,191.0,,,,,
7195,04/01/2005,13.00.00,2.8,,,,,426.0,,165.0,,,,,
7196,04/01/2005,14.00.00,2.6,,,,,397.0,,148.0,,,,,
7197,04/01/2005,15.00.00,3.0,,,,,473.0,,172.0,,,,,
7198,04/01/2005,16.00.00,2.9,,,,,369.0,,165.0,,,,,
7199,04/01/2005,17.00.00,3.8,,,,,532.0,,184.0,,,,,
7200,04/01/2005,18.00.00,3.8,,,,,498.0,,173.0,,,,,
7201,04/01/2005,19.00.00,3.6,,,,,487.0,,174.0,,,,,
7202,04/01/2005,20.00.00,4.5,,,,,629.0,,181.0,,,,,
7203,04/01/2005,21.00.00,3.7,,,,,502.0,,166.0,,,,,
7204,04/01/2005,22.00.00,2.4,,,,,381.0,,150.0,,,,,
7205,04/01/2005,23.00.00,1.7,,,,,250.0,,131.0,,,,,
7206,05/01/2005,00.00.00,1.7,,,,,266.0,,129.0,,,,,
7207,05/01/2005,01.00.00,1.7,1135.0,,5.6,792.0,226.0,727.0,120.0,1170.0,1151.0,9.5,69.5,82.61
7208,05/01/2005,02.00.00,1.9,1188.0,,8.1,901.0,259.0,657.0,119.0,1261.0,1185.0,9.1,70.9,81.76
7209,05/01/2005,03.00.00,2.0,1242.0,,8.5,921.0,,626.0,,1219.0,1374.0,8.1,72.1,77.98
7210,05/01/2005,04.00.00,2.0,1219.0,,7.7,889.0,260.0,649.0,111.0,1186.0,1405.0,7.9,72.1,76.79
7211,05/01/2005,05.00.00,1.7,1187.0,,6.8,850.0,242.0,653.0,109.0,1169.0,1383.0,7.6,72.7,75.98
7212,05/01/2005,06.00.00,1.8,1225.0,,8.1,904.0,267.0,644.0,110.0,1194.0,1460.0,7.5,71.7,74.39
7213,05/01/2005,07.00.00,2.2,1333.0,,11.1,1019.0,411.0,576.0,126.0,1275.0,1612.0,7.9,70.6,75.62
7214,05/01/2005,08.00.00,3.7,1489.0,,16.4,1193.0,670.0,497.0,148.0,1475.0,1776.0,8.6,69.0,77.32
7215,05/01/2005,09.00.00,4.8,1596.0,,21.6,1341.0,830.0,436.0,162.0,1672.0,1991.0,9.1,67.5,78.31
7216,05/01/2005,10.00.00,4.8,1585.0,,19.3,1277.0,845.0,456.0,173.0,1567.0,1944.0,9.8,65.8,79.67
7217,05/01/2005,11.00.00,5.2,1674.0,,22.9,1376.0,992.0,438.0,198.0,1643.0,2098.0,11.2,61.9,82.26
7218,05/01/2005,12.00.00,5.9,1741.0,,25.3,1438.0,1130.0,416.0,219.0,1741.0,2159.0,12.8,60.1,88.2
7219,05/01/2005,13.00.00,5.9,1680.0,,25.2,1434.0,977.0,417.0,206.0,1790.0,2005.0,13.4,62.4,95.13000000000001
7220,05/01/2005,14.00.00,3.1,1295.0,,13.2,1090.0,459.0,553.0,155.0,1479.0,1441.0,14.3,61.2,99.41
7221,05/01/2005,15.00.00,2.6,1288.0,,13.9,1112.0,346.0,560.0,150.0,1492.0,1380.0,14.6,59.6,98.24000000000001
7222,05/01/2005,16.00.00,2.8,1281.0,,13.8,1111.0,383.0,553.0,148.0,1483.0,1409.0,14.2,60.0,96.84
7223,05/01/2005,17.00.00,2.8,1310.0,,13.5,1099.0,414.0,559.0,158.0,1481.0,1445.0,13.8,62.6,98.61999999999999
7224,05/01/2005,18.00.00,2.8,1276.0,,13.5,1099.0,370.0,559.0,152.0,1504.0,1388.0,13.6,64.0,98.91
7225,05/01/2005,19.00.00,3.1,1312.0,,15.0,1148.0,400.0,532.0,148.0,1525.0,1411.0,13.4,64.5,98.65
7226,05/01/2005,20.00.00,3.3,1332.0,,14.9,1146.0,378.0,539.0,147.0,1523.0,1377.0,13.5,64.7,99.71
7227,05/01/2005,21.00.00,2.7,1248.0,,11.9,1046.0,357.0,588.0,144.0,1404.0,1316.0,13.4,65.3,99.67
7228,05/01/2005,22.00.00,2.3,1182.0,,9.2,947.0,333.0,643.0,144.0,1334.0,1210.0,13.2,64.5,97.32
7229,05/01/2005,23.00.00,1.6,1059.0,,6.0,810.0,227.0,764.0,126.0,1200.0,1002.0,13.2,62.3,93.92
7230,06/01/2005,00.00.00,1.6,1056.0,,5.6,795.0,203.0,783.0,115.0,1187.0,896.0,12.5,63.7,91.96
7231,06/01/2005,01.00.00,1.7,1064.0,,5.4,785.0,210.0,769.0,116.0,1184.0,946.0,12.3,64.6,92.29
7232,06/01/2005,02.00.00,1.6,1059.0,,5.4,783.0,198.0,781.0,112.0,1188.0,877.0,12.5,63.8,92.44
7233,06/01/2005,03.00.00,1.4,991.0,,3.5,681.0,,874.0,,1125.0,718.0,12.6,62.7,91.21000000000001
7234,06/01/2005,04.00.00,,950.0,,2.5,622.0,89.0,960.0,67.0,1093.0,643.0,12.0,64.6,90.60000000000001
7235,06/01/2005,05.00.00,0.9,1005.0,,3.4,679.0,89.0,875.0,67.0,1120.0,745.0,10.7,69.5,89.19
7236,06/01/2005,06.00.00,0.8,939.0,,1.8,568.0,101.0,1037.0,72.0,1054.0,656.0,12.4,62.6,89.94
7237,06/01/2005,07.00.00,0.7,961.0,,2.6,629.0,104.0,1011.0,69.0,1114.0,682.0,12.3,62.7,89.47
7238,06/01/2005,08.00.00,1.1,1017.0,,4.0,712.0,192.0,827.0,107.0,1147.0,829.0,11.4,66.6,89.48
7239,06/01/2005,09.00.00,1.5,1108.0,,6.2,823.0,237.0,720.0,117.0,1247.0,961.0,11.1,70.2,92.75999999999999
7240,06/01/2005,10.00.00,1.5,1122.0,,5.8,803.0,211.0,733.0,115.0,1225.0,960.0,13.4,61.0,93.47999999999999
7241,06/01/2005,11.00.00,1.6,1099.0,,6.3,826.0,230.0,739.0,120.0,1223.0,940.0,15.9,52.2,93.77
7242,06/01/2005,12.00.00,1.6,1124.0,,5.9,805.0,240.0,726.0,128.0,1233.0,938.0,15.6,54.0,95.15
7243,06/01/2005,13.00.00,2.0,1186.0,,8.5,921.0,295.0,660.0,138.0,1310.0,1040.0,16.3,51.5,94.62
7244,06/01/2005,14.00.00,1.7,1096.0,,6.2,819.0,243.0,733.0,127.0,1238.0,904.0,16.5,50.8,94.42
7245,06/01/2005,15.00.00,1.5,1120.0,,6.4,829.0,196.0,725.0,111.0,1259.0,910.0,16.3,51.9,95.35
7246,06/01/2005,16.00.00,2.0,1185.0,,7.9,893.0,237.0,666.0,122.0,1312.0,1011.0,16.2,53.0,96.87
7247,06/01/2005,17.00.00,1.9,1173.0,,7.7,885.0,274.0,685.0,134.0,1288.0,1038.0,15.6,54.8,96.6
7248,06/01/2005,18.00.00,2.1,1221.0,,8.9,935.0,352.0,642.0,153.0,1323.0,1144.0,14.5,57.5,94.39999999999999
7249,06/01/2005,19.00.00,2.8,1330.0,,12.4,1063.0,488.0,578.0,169.0,1419.0,1352.0,14.0,60.1,95.66
7250,06/01/2005,20.00.00,2.7,1325.0,,11.3,1027.0,426.0,591.0,162.0,1394.0,1365.0,13.5,63.0,96.86
7251,06/01/2005,21.00.00,2.4,1195.0,,8.4,915.0,376.0,666.0,152.0,1295.0,1245.0,12.6,65.4,95.28999999999999
7252,06/01/2005,22.00.00,1.6,1150.0,,7.3,869.0,237.0,694.0,127.0,1252.0,1203.0,12.0,67.5,94.13
7253,06/01/2005,23.00.00,1.7,1145.0,,5.9,806.0,199.0,736.0,112.0,1207.0,1120.0,10.5,72.0,91.2
7254,07/01/2005,00.00.00,1.3,1041.0,,4.3,729.0,164.0,819.0,98.0,1130.0,972.0,10.0,70.9,87.06
7255,07/01/2005,01.00.00,1.4,1032.0,,3.6,687.0,142.0,867.0,89.0,1109.0,878.0,9.8,70.7,85.71
7256,07/01/2005,02.00.00,1.2,1010.0,,3.1,661.0,142.0,881.0,82.0,1100.0,853.0,8.0,75.0,80.97999999999999
7257,07/01/2005,03.00.00,1.0,951.0,,2.5,620.0,,938.0,,1077.0,779.0,7.9,75.1,80.5
7258,07/01/2005,04.00.00,1.0,944.0,,2.5,617.0,127.0,944.0,77.0,1039.0,766.0,7.0,77.3,77.82
7259,07/01/2005,05.00.00,0.6,862.0,,1.4,540.0,73.0,1110.0,55.0,999.0,670.0,7.2,74.4,75.81
7260,07/01/2005,06.00.00,0.7,909.0,,1.8,567.0,100.0,1049.0,63.0,993.0,694.0,6.7,75.0,74.18
